qsoName,qsoID,ra,dec,filterID,aperMag3AverAB,aperMag3Err,ppErrBits
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   4,    +25.154713,     +4.605124,          0
               SHELLQsJ0905+0300,                 141,    +136.4360416,      +3.0163333,   5,    +22.871622,     +1.766221,          0
               SHELLQsJ0909+0440,                 143,    +137.3395833,      +4.6785833,   2,    +21.611835,     +0.228539,          0
               SHELLQsJ0909+0440,                 143,    +137.3395833,      +4.6785833,   3,    +22.174140,     +0.559965,          0
               SHELLQsJ0909+0440,                 143,    +137.3395833,      +4.6785833,   4,    +22.953970,     +1.890018,          0
               SHELLQsJ0909+0440,                 143,    +137.3395833,      +4.6785833,   5,    +21.857609,     +0.784366,          0
                  DELSJ0910+1656,                 430,    +137.5567910,     +16.9416111,   3,    +20.736420,     +0.222130,          0
                  DELSJ0910-0414,                 434,    +137.7272080,      -4.2352222,   3,    +20.233637,     +0.143202,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   3,    +25.232147,     +8.481326,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0911+0152,                 144,    +137.8094583,      +1.8720556,   5,    +21.323423,     +0.446054,          0
                  SDSSJ0913+5919,                 145,    +138.3189634,     +59.3226888,   3,    +20.240480,     +0.153810,          0
                  SDSSJ0915+4924,                 146,    +138.9318420,     +49.4046241,   3,    +19.510090,     +0.062545,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   2,    +22.630491,     +0.643682,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   4,    +25.858183,    +19.397446,          0
               SHELLQsJ0918+0139,                 148,    +139.6382083,      +1.6564722,   5,    +21.983412,     +0.771966,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   2,    +21.015503,     +0.189761,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   3,    +21.112988,     +0.210464,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   4,    +20.870049,     +0.294916,          0
               SHELLQsJ0921+0007,                 149,    +140.3356667,      +0.1230278,   5,    +20.380962,     +0.221005,          0
                  SDSSJ0922+2653,                 150,    +140.5700563,     +26.8997376,   3,    +20.058610,     +0.080332,          0
                  SDSSJ0923+3009,                 151,    +140.9032672,     +30.1637729,   3,    +20.616667,     +0.230626,          0
               SHELLQsJ0923+0402,                 152,    +140.9463333,      +4.0484444,   2,    +20.951100,     +0.141585,          0
               SHELLQsJ0923+0402,                 152,    +140.9463333,      +4.0484444,   3,    +20.225409,     +0.102680,          0
               SHELLQsJ0923+0402,                 152,    +140.9463333,      +4.0484444,   4,    +19.953457,     +0.147997,          0
               SHELLQsJ0923+0402,                 152,    +140.9463333,      +4.0484444,   5,    +19.518100,     +0.092397,          0
                  SDSSJ0927+2001,                 153,    +141.8409198,     +20.0232334,   3,    +20.058765,     +0.141586,          0
                  SDSSJ0932+1222,                 154,    +143.2073307,     +12.3682803,   3,    +20.402822,     +0.203079,          0
                  SDSSJ0948+2106,                 156,    +147.2306816,     +21.1087694,   3,    +19.668137,     +0.075457,          0
                  SDSSJ0957+0610,                 157,    +149.2819880,      +6.1832069,   2,    +19.202583,     +0.019693,          0
                  SDSSJ0957+0610,                 157,    +149.2819880,      +6.1832069,   3,    +19.024244,     +0.020782,          0
                  SDSSJ0957+0610,                 157,    +149.2819880,      +6.1832069,   4,    +18.715570,     +0.023911,          0
                  SDSSJ0957+0610,                 157,    +149.2819880,      +6.1832069,   5,    +18.664543,     +0.029530,          0
                  SDUVJ0957+1016,                 158,    +149.3008333,     +10.2718056,   2,    +19.953257,     +0.078571,          0
                  SDUVJ0957+1016,                 158,    +149.3008333,     +10.2718056,   3,    +19.974575,     +0.060604,          0
                  SDUVJ0957+1016,                 158,    +149.3008333,     +10.2718056,   4,    +19.693392,     +0.076432,          0
                  SDUVJ0957+1016,                 158,    +149.3008333,     +10.2718056,   5,    +19.869780,     +0.092097,          0
                  SDSSJ0957+0519,                 159,    +149.3661115,      +5.3181323,   2,    +19.734068,     +0.051258,          0
                  SDSSJ0957+0519,                 159,    +149.3661115,      +5.3181323,   3,    +19.639902,     +0.042137,          0
                  SDSSJ0957+0519,                 159,    +149.3661115,      +5.3181323,   4,    +19.596647,     +0.084978,          0
                  SDSSJ0957+0519,                 159,    +149.3661115,      +5.3181323,   5,    +19.675652,     +0.099289,          0
               SHELLQsJ0957+0053,                 160,    +149.4182917,      +0.8926667,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0957+0053,                 160,    +149.4182917,      +0.8926667,   3,    +22.896746,     +0.592220,          0
               SHELLQsJ0957+0053,                 160,    +149.4182917,      +0.8926667,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ0957+0053,                 160,    +149.4182917,      +0.8926667,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ0958+3524,                 161,    +149.5584510,     +35.4135633,   3,    +20.926123,     +0.219180,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   2,    +25.625792,     +0.819971,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   3,    +24.130123,     +0.233055,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   4,    +23.898922,     +0.387561,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   5,    +23.583720,     +0.444212,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   6, -9.999995E008, -9.999995E008,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,   9, -1.999999E009, -9.999995E008,          0
                  SDSSJ0959+0227,                 162,    +149.7837500,      +2.4520444,  10, -1.999999E009, -9.999995E008,          0
                  SDSSJ1000+2103,                 163,    +150.1823993,     +21.0574094,   3,    +19.610188,     +0.079228,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   2,    +27.057327,     +2.774180,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   3,    +30.257797,    +57.243446,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   4,    +29.153927,    +75.571380,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   6, -9.999995E008, -9.999995E008,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,   9, -1.999999E009, -9.999995E008,          0
                  SDSSJ1000+0234,                 164,    +150.2145833,      +2.5826333,  10, -1.999999E009, -9.999995E008,          0
               SHELLQsJ1004+0239,                 165,    +151.0056667,      +2.6585278,   2,    +22.038198,     +0.464724,          0
               SHELLQsJ1004+0239,                 165,    +151.0056667,      +2.6585278,   3,    +22.541407,     +0.074060,          0
               SHELLQsJ1004+0239,                 165,    +151.0056667,      +2.6585278,   4,    +22.444082,     +0.109510,          0
               SHELLQsJ1004+0239,                 165,    +151.0056667,      +2.6585278,   5,    +21.899157,     +0.076527,          0
                  SDUVJ1006-0310,                 166,    +151.5608750,      -3.1751111,   2,    +19.737724,     +0.059653,          0
                  SDUVJ1006-0310,                 166,    +151.5608750,      -3.1751111,   3,    +19.693718,     +0.048616,          0
                  SDUVJ1006-0310,                 166,    +151.5608750,      -3.1751111,   4,    +19.309130,     +0.054800,          0
                  SDUVJ1006-0310,                 166,    +151.5608750,      -3.1751111,   5,    +19.139460,     +0.064272,          0
                  SDSSJ1013+4240,                 167,    +153.4013916,     +42.6740006,   3,    +20.194118,     +0.144007,          0
                  SDUVJ1022+0801,                 168,    +155.5079583,      +8.0228333,   2,    +19.180910,     +0.025157,          0
                  SDUVJ1022+0801,                 168,    +155.5079583,      +8.0228333,   3,    +19.047030,     +0.026541,          0
                  SDUVJ1022+0801,                 168,    +155.5079583,      +8.0228333,   4,    +18.939985,     +0.031451,          0
                  SDUVJ1022+0801,                 168,    +155.5079583,      +8.0228333,   5,    +18.805656,     +0.031028,          0
                  SDSSJ1022+2252,                 169,    +155.5418621,     +22.8737350,   3,    +19.371758,     +0.059368,          0
                  SDSSJ1026+2542,                 170,    +156.5984527,     +25.7165128,   3,    +19.433620,     +0.072039,          0
                  SDSSJ1028+0746,                 171,    +157.1393988,      +7.7719322,   2,    +19.979311,     +0.043374,          0
                  SDSSJ1028+0746,                 171,    +157.1393988,      +7.7719322,   3,    +19.828163,     +0.050386,          0
                  SDSSJ1028+0746,                 171,    +157.1393988,      +7.7719322,   4,    +19.656425,     +0.055232,          0
                  SDSSJ1028+0746,                 171,    +157.1393988,      +7.7719322,   5,    +19.597017,     +0.061164,          0
                  SDSSJ1030+0524,                 172,    +157.6129585,      +5.4152946,   2,    +19.971636,     +0.049299,          0
                  SDSSJ1030+0524,                 172,    +157.6129585,      +5.4152946,   3,    +19.874456,     +0.061291,          0
                  SDSSJ1030+0524,                 172,    +157.6129585,      +5.4152946,   4,    +19.793024,     +0.089792,          0
                  SDSSJ1030+0524,                 172,    +157.6129585,      +5.4152946,   5,    +19.491780,     +0.067473,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   2,    +20.561005,     +0.136207,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   3,    +20.779015,     +0.242863,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   4,    +20.176996,     +0.168051,          0
            PSOJ157.9070-02.6599,                 173,    +157.9070364,      -2.6599073,   5,    +19.757298,     +0.115184,          0
                  SDSSJ1034+5722,                 174,    +158.5597083,     +57.3743611,   3,    +23.325052,     +0.133793,          0
                  SDSSJ1034+5722,                 174,    +158.5597083,     +57.3743611,   5,    +23.107183,     +0.212809,          0
                  SDSSJ1034+2033,                 175,    +158.5777050,     +20.5500594,   3,    +19.743223,     +0.085417,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   2,    +20.086435,     +0.093038,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   3,    +19.967813,     +0.117130,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   4,    +19.731544,     +0.115335,          0
            PSOJ159.2257-02.5438,                 177,    +159.2257910,      -2.5438734,   5,    +19.840199,     +0.129168,          0
                  SDSSJ1043+1010,                 179,    +160.8966374,     +10.1762712,   2,    +20.826576,     +0.122958,          0
                  SDSSJ1043+1010,                 179,    +160.8966374,     +10.1762712,   3,    +20.826610,     +0.185410,          0
                  SDSSJ1043+1010,                 179,    +160.8966374,     +10.1762712,   4,    +20.062712,     +0.136883,          0
                  SDSSJ1043+1010,                 179,    +160.8966374,     +10.1762712,   5,    +20.557365,     +0.214852,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   2,    +19.481758,     +0.035222,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   3,    +19.197666,     +0.033388,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   4,    +19.110592,     +0.050428,          0
                  SDSSJ1044-0125,                 180,    +161.1376700,      -1.4172777,   5,    +18.901796,     +0.041274,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   2,    +20.120575,     +0.072897,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   3,    +19.596000,     +0.059963,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   4,    +19.363455,     +0.100149,          0
                  DELSJ1048-0109,                 181,    +162.0829167,      -1.1611694,   5,    +18.856800,     +0.054731,          0
                  SDSSJ1048+3339,                 446,    +162.1530410,     +33.6632388,   3,    +19.791807,     +0.081839,          0
                  SDSSJ1048+4637,                 182,    +162.1877710,     +46.6218184,   2,    +19.496935,     +0.055186,          0
                  SDSSJ1048+4637,                 182,    +162.1877710,     +46.6218184,   3,    +19.097990,     +0.033425,          0
                  SDSSJ1048+4637,                 182,    +162.1877710,     +46.6218184,   4,    +18.920996,     +0.049182,          0
                  SDSSJ1048+4637,                 182,    +162.1877710,     +46.6218184,   5,    +18.935009,     +0.055987,          0
                  SDSSJ1050+5804,                 183,    +162.6519480,     +58.0735236,   2,    +19.789782,     +0.008442,          0
                  SDSSJ1050+5804,                 183,    +162.6519480,     +58.0735236,   3,    +19.906954,     +0.005644,          0
                  SDSSJ1050+5804,                 183,    +162.6519480,     +58.0735236,   5,    +19.430850,     +0.008035,          0
                  SDSSJ1053+5804,                 184,    +163.3457870,     +58.0700362,   2,    +19.379183,     +0.006322,          0
                  SDSSJ1053+5804,                 184,    +163.3457870,     +58.0700362,   3,    +19.456840,     +0.004208,          0
                  SDSSJ1053+5804,                 184,    +163.3457870,     +58.0700362,   5,    +19.240526,     +0.005667,          0
                  SDSSJ1054+4637,                 447,    +163.5221660,     +46.6250694,   3,    +19.508154,     +0.065838,          0
                  SDSSJ1054+1633,                 185,    +163.6892965,     +16.5603856,   3,    +19.522186,     +0.048590,          0
                  SDSSJ1101+0531,                 187,    +165.3931661,      +5.5260737,   2,    +18.903887,     +0.026561,          0
                  SDSSJ1101+0531,                 187,    +165.3931661,      +5.5260737,   3,    +18.991070,     +0.034905,          0
                  SDSSJ1101+0531,                 187,    +165.3931661,      +5.5260737,   4,    +18.913162,     +0.030975,          0
                  SDSSJ1101+0531,                 187,    +165.3931661,      +5.5260737,   5,    +19.007404,     +0.047397,          0
                  DELSJ1104+2134,                 429,    +166.0899580,     +21.5746666,   3,    +19.913420,     +0.103001,          0
            PSOJ167.4726+56.9521,                 188,    +167.4726271,     +56.9521143,   3,    +20.594164,     +0.191506,          0
                  SDSSJ1119+3452,                 190,    +169.8360000,     +34.8800300,   3,    +19.771143,     +0.090473,          0
                  ULASJ1120+0641,                 191,    +170.0061600,      +6.6900833,   2,    +20.243450,     +0.035804,          0
                  ULASJ1120+0641,                 191,    +170.0061600,      +6.6900833,   3,    +20.164795,     +0.053596,          0
                  ULASJ1120+0641,                 191,    +170.0061600,      +6.6900833,   4,    +20.156404,     +0.048322,          0
                  ULASJ1120+0641,                 191,    +170.0061600,      +6.6900833,   5,    +19.613373,     +0.039563,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   2,    +20.613530,     +0.115160,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   3,    +21.058212,     +0.072570,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   4,    +20.691220,     +0.043901,          0
                  SDSSJ1122+1342,                 192,    +170.7085131,     +13.7101246,   5,    +20.494707,     +0.037514,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   2,    +20.514988,     +0.072420,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   3,    +20.013638,     +0.070278,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   4,    +20.203108,     +0.128785,          0
                  SDSSJ1123-0044,                 193,    +170.7964583,      -0.7385111,   5,    +20.221280,     +0.207115,          0
                  SDSSJ1125+4448,                 194,    +171.3171439,     +44.8124751,   3,    +19.442709,     +0.071113,          0
                  SDSSJ1126+1734,                 195,    +171.6582060,     +17.5829312,   3,    +19.553770,     +0.066526,          0
            PSOJ172.1770+26.8866,                 196,    +172.1770011,     +26.8866654,   3,    +20.403738,     +0.119795,          0
                  SDSSJ1128+5759,                 197,    +172.2410328,     +57.9860676,   3,    +19.117090,     +0.045512,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   2,    +19.362083,     +0.045159,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   3,    +19.179203,     +0.039516,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   4,    +18.941948,     +0.031542,          0
                  SDSSJ1132+1209,                 198,    +173.1937500,     +12.1504722,   5,    +18.980188,     +0.054887,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   2,    +19.705952,     +0.053179,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   3,    +19.798700,     +0.062335,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   4,    +19.628792,     +0.073883,          0
                  SDUVJ1133+1603,                 199,    +173.2865833,     +16.0654722,   5,    +19.471760,     +0.077683,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   2,    +20.230871,     +0.047087,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   3,    +20.300270,     +0.055902,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   4,    +19.919317,     +0.063958,          0
                  SDUVJ1134+0828,                 200,    +173.5592917,      +8.4814722,   5,    +19.758795,     +0.062889,          0
                  DELSJ1135+5011,                 436,    +173.7872080,     +50.1924999,   3,    +20.443699,     +0.137062,          0
                  SDSSJ1137+3549,                 201,    +174.3238678,     +35.8324586,   3,    +19.397602,     +0.059107,          0
                  SDSSJ1143+3808,                 204,    +175.9097797,     +38.1413398,   3,    +19.922140,     +0.113547,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   3, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   4,    +23.288774,     +2.412427,          0
               SHELLQsJ1146-0154,                 205,    +176.6360833,      -1.9106389,   5, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   2,    +22.652601,     +0.870256,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   3,    +22.679884,     +0.308192,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   4,    +23.812078,     +1.717417,          0
               SHELLQsJ1146+0124,                 206,    +176.7017500,      +1.4055833,   5,    +22.511175,     +0.315058,          0
                  SDSSJ1146+4037,                 207,    +176.7408000,     +40.6190700,   3,    +19.343246,     +0.067117,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   2, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   3,    +21.858450,     +0.605911,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   4, -9.999995E008, -9.999995E008,          0
               SHELLQsJ1146-0005,                 208,    +176.7453750,      -0.0938056,   5,    +21.554550,     +0.528092,          0
                  SDUVJ1147-0109,                 209,    +176.7767083,      -1.1661667,   2,    +19.179781,     +0.028895,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   2,    +20.312700,     +0.029519,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   3,    +20.197184,     +0.041178,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   4,    +19.765768,     +0.091532,          0
                  ULASJ1148+0702,                 210,    +177.0137037,      +7.0356349,   5,    +19.417944,     +0.072001,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   2,    +21.456020,     +0.314330,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   3, -9.999995E008, -9.999995E008,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   4,    +22.906454,     +1.846944,          0
                    RDJ1148+5253,                 211,    +177.0675400,     +52.8942500,   5,    +22.193125,     +1.125085,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   2,    +18.971964,     +0.036052,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   3,    +18.927994,     +0.042082,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   4,    +18.768538,     +0.041082,          0
                  SDSSJ1148+5251,                 212,    +177.0693757,     +52.8639986,   5,    +18.705275,     +0.045617,          0
                  SDSSJ1148+3020,                 213,    +177.1090253,     +30.3386968,   3,    +19.669954,     +0.070080,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   2,    +22.121440,     +0.526508,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   3,    +21.577303,     +0.107654,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   4,    +21.859617,     +0.270294,          0
                   VIKJ1148+0056,                 214,    +177.1382500,      +0.9450722,   5,    +21.156103,     +0.083686,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   2,    +20.354332,     +0.068278,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   3,    +20.292090,     +0.086173,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   4,    +20.077751,     +0.112543,          0
                  SDUVJ1149+0748,                 215,    +177.4435417,      +7.8140556,   5,    +19.883867,     +0.110710,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   2,    +21.555553,     +0.319966,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   3,    +21.804514,     +0.369208,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   4,    +21.269170,     +0.407570,          0
                   VIKJ1152+0055,                 216,    +178.0886300,      +0.9268583,   5,    +21.862095,     +0.721571,          0
                  SDSSJ1154+2333,                 218,    +178.5829944,     +23.5659084,   3,    +20.054743,     +0.017986,          0
                  SDSSJ1154+2333,                 218,    +178.5829944,     +23.5659084,   4,    +19.811403,     +0.025774,          0
                  SDSSJ1154+2333,                 218,    +178.5829944,     +23.5659084,   5,    +19.783087,     +0.024453,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   2,    +20.063583,     +0.072739,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   3,    +19.837318,     +0.084214,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   4,    +19.658640,     +0.069621,          0
                  SDSSJ1154+1341,                 219,    +178.6030599,     +13.6960522,   5,    +19.536533,     +0.080519,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   2,    +20.217342,     +0.065809,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   3,    +20.141470,     +0.107757,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   4,    +19.786425,     +0.091724,          0
                  SDSSJ1157+0637,                 220,    +179.4516096,      +6.6199816,   5,    +20.190432,     +0.167590,          0
                  SDSSJ1202+3235,                 222,    +180.5324218,     +32.5941100,   3,    +18.601603,     +0.024280,          0
                  SDSSJ1202+3235,                 222,    +180.5324218,     +32.5941100,   4,    +18.763514,     +0.071009,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   2,    +22.538755,     +0.907989,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   3,    +22.830925,     +0.986924,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   4, -9.999995E008, -9.999995E008,          0
                   HSCJ1202-0057,                 223,    +180.6932083,      -0.9504722,   5, -9.999995E008, -9.999995E008,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   2,    +19.206710,     +0.049991,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   3,    +19.053944,     +0.030866,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   4,    +18.937752,     +0.064894,          0
                  SDSSJ1204-0021,                 224,    +181.1738947,      -0.3637859,   5,    +18.948765,     +0.076126,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   2,    +22.266453,     +0.238449,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   3,    +21.542044,     +0.274425,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   4,    +20.574823,     +0.208111,          0
                   HSCJ1205-0000,                 225,    +181.2712417,      -0.0077694,   5,    +21.063843,     +0.082938,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   2,    +20.198893,     +0.036041,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   3,    +20.219854,     +0.046899,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   4,    +20.053942,     +0.153701,          0
                  ULASJ1207+0630,                 226,    +181.9059988,      +6.5028433,   5,    +19.432882,     +0.093389,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   2,    +23.417390,     +1.853641,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   3, -9.999995E008, -9.999995E008,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   4,    +21.348715,     +0.308550,          0
                   HSCJ1207-0005,                 227,    +181.9755833,      -0.0981389,   5,    +21.829338,     +0.610152,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   2,    +20.443583,     +0.119536,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   3,    +20.207735,     +0.086917,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   4,    +20.103878,     +0.136151,          0
                  SDSSJ1208+0010,                 228,    +182.0992500,      +0.1743611,   5,    +20.531923,     +0.256463,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   2,    +22.076689,     +0.315235,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   3,    +21.490501,     +0.390875,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   4,    +22.886799,     +1.108293,          0
               SHELLQsJ1208-0200,                 230,    +182.2467917,      -2.0096667,   5,    +21.796488,     +0.564372,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   2,    +23.453657,     +2.052242,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   3,    +22.160150,     +0.514329,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   4,    +22.942106,     +1.974989,          0
               SHELLQsJ1209-0006,                 231,    +182.3499583,      -0.1129167,   5,    +21.516523,     +0.684792,          0
                  SDSSJ1209+1831,                 232,    +182.4697093,     +18.5297808,   3,    +19.341702,     +0.071773,          0
            PSOJ183.1124+05.0926,                 233,    +183.1124208,      +5.0926361,   2,    +19.862680,     +0.068208,          0
            PSOJ183.1124+05.0926,                 233,    +183.1124208,      +5.0926361,   4,    +19.539284,     +0.093637,          0
            PSOJ183.1124+05.0926,                 233,    +183.1124208,      +5.0926361,   5,    +19.743479,     +0.122515,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   2,    +22.620958,     +0.801876,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   3,    +20.986960,     +0.273402,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   4,    +21.657694,     +0.447595,          0
                   VIKJ1215+0023,                 235,    +183.8202986,      +0.3901834,   5,    +20.858310,     +0.346785,          0
                  DELSJ1216+4519,                 432,    +184.1149160,     +45.3196388,   3,    +21.268072,     +0.381485,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   2,    +21.021100,     +0.119030,          0
            PSOJ184.3389+01.5284,                 236,    +184.3389334,      +1.5284636,   4,    +20.957827,     +0.282945,          0
                  SDSSJ1218+1807,                 448,    +184.5466240,     +18.1307055,   3,    +20.136496,     +0.116503,          0
